C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-16\trx_70_R10_16_w_AE.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Wed Jan 20 08:52:19 2016

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1       21.0874093  46   6.968E+00
  1       21.1040935  46 118.394E+00
  1       21.1174673  46  10.805E+00
  1       21.1309690  44  10.805E+00
  1       21.1507180  45   0.000E+00
  1       21.1640885  46  13.188E+00
  1       21.1807727  47  18.031E+00
  1       21.1941470  46 127.566E+00
  1       21.2075253  45 127.566E+00
  1       21.2242063  46 113.314E+00
  1       21.2375803  46  10.624E+00
  1       21.2510815  44  10.624E+00
  1       21.2708288  47  11.808E+00
  1       21.2808885  46 115.035E+00
  1       21.2975765  46   6.760E+00
  1       21.3109473  46  64.063E+00
  1       21.3509430  46  11.274E+00
  1       21.3676315  46   6.259E+00
  1       21.3843155  46   2.663E+00
  1       21.3976895  46   6.105E+00
  1       21.4109398  46  11.861E+00
  1       21.4277485  45   4.487E+00
  1       21.4409978  45   1.923E+00
  1       21.4609955  47  12.981E+00
  1       21.4743688  47  15.668E+00
  1       21.4910548  46  10.319E+00
  1       21.5009963  45  10.319E+00
  1       21.5244263  46   6.443E+00
  1       21.5310515  46  10.598E+00
  1       21.5510510  46   8.901E+00
  1       21.5644225  46  13.052E+00
  1       21.5811085  46   6.432E+00
  1       21.5944825  46   2.869E+00
  1       21.6144807  46   9.120E+00
  1       21.6311663  46   7.174E+00
  1       21.6511640  46   7.287E+00
  1       21.6645370  46  10.425E+00
  1       21.6845380  45   0.000E+00
  1       22.6853230  44   0.000E+00
  1       22.6919947  46   6.113E+00
  1       22.7053675  46   5.546E+00
  1       22.7420512  45   0.000E+00
  1       22.7488013  45   0.000E+00
  1       22.7588627  45   0.000E+00
  1       22.7754235  45   0.000E+00
  1       22.7921082  46   9.769E+00
  1       22.8020485  45   0.000E+00
  1       22.8188558  46   3.512E+00
  1       22.8321055  46   7.442E+00
  1       22.8521030  46  11.771E+00
  1       22.8621632  46   8.658E+00
  1       22.8821615  47  15.116E+00
  1       22.9522150  47  21.482E+00
  1       22.9589663  46   8.443E+00
  1       22.9755290  46   5.641E+00
  1       22.9890247  46   6.795E+00
  1       23.0025240  46   3.573E+00
  1       23.0222700  47  16.576E+00
  1       23.0356447  46  10.165E+00
  1       23.0523295  46 133.657E+00
  1       23.0723273  47 148.062E+00
  1       23.0822682  46   3.585E+00
  1       23.0956410  46   7.996E+00
  1       23.1123240  47  17.063E+00
  1       23.1256973  46 150.227E+00
  1       23.1423825  47  14.191E+00
  1       23.1560095  44  14.191E+00
  1       23.1723227  46 164.669E+00
  1       23.1856960  46 240.212E+00
  1       23.2023785  46 173.777E+00
  1       23.2157517  47 169.370E+00
  1       23.2324350  47 164.405E+00
  1       23.2458080  47 171.690E+00
  1       23.2624960  45 171.690E+00
  1       23.2761190  46   8.025E+00
  1       23.2924338  46 244.919E+00
  1       23.3061793  45 244.919E+00
  1       23.3224888  47 181.032E+00
