C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-3\trx_10_R10_3_W_AE.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Wed Oct 21 10:05:10 2015

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1      270.4572483  41   0.000E+00
  1      271.3852212  54 304.419E+00
  1      271.4905150  43 304.419E+00
  1      271.5868297  41 304.419E+00
  1      273.7319830  42 304.419E+00
  1      273.8283793  40 304.419E+00
  1      274.0132033  49  40.018E+00
  1      274.6516665  58 477.372E+00
  1      274.8253215  42 477.372E+00
  1      274.9056122  47  27.488E+00
  1      276.0136443  41  27.488E+00
  1      276.0782668  41  27.488E+00
  1      277.0994862  42  27.488E+00
  1      277.1633867  43  27.488E+00
  1      277.1958275  43  27.488E+00
  1      278.1839073  43  27.488E+00
  1      278.3461120  41  27.488E+00
  1      279.3475307  43   0.000E+00
  1      279.4438890  42   0.000E+00
  1      279.7425510  41   0.000E+00
  1      279.8289148  46  14.729E+00
  1      280.4671795  40  14.729E+00
  1      280.5635055  42  14.729E+00
  1      280.8956960  44  14.729E+00
  1      281.5596565  48   1.993E+00
  1      282.6791378  43   1.993E+00
  1      283.9350155  43   0.000E+00
  1      284.9656670  43   0.000E+00
  1      286.0860900  42   0.000E+00
  1      286.1821268  42   0.000E+00
  1      287.3026547  40   0.000E+00
  1      288.1864852  43   0.000E+00
  1      288.3664655  44   0.000E+00
  1      288.3889383  41   0.000E+00
  1      288.4864525  43   0.000E+00
  1      289.5087208  43   0.000E+00
  1      290.6284442  42   0.000E+00
  1      291.7668530  42   0.000E+00
  1      292.4238160  59 861.812E+00
  1      292.7083538  49  48.449E+00
  1      292.7977682  42  48.449E+00
  1      293.9551482  50   3.009E+00
  1      294.0509333  44   0.000E+00
  1      294.8223620  53 138.001E+00
  1      295.0742335  43 138.001E+00
  1      295.1705847  45 806.991E-03
  1      296.2032398  40 806.991E-03
  1      296.2991017  41 806.991E-03
  1      297.2965755  43 806.991E-03
  1      298.4157135  44 806.991E-03
  1      298.4474378  57 651.747E+00
  1      299.5738710  42 651.747E+00
  1      299.6698548  43 651.747E+00
  1      300.7555527  43 651.747E+00
  1      301.2143745  57   1.626E+03
  1      301.8250868  50   3.083E+00
  1      302.9635910  50   3.207E+00
  1      303.0599455  42   3.207E+00
  1      303.2368635  39   3.207E+00
  1      303.7018898  54 247.479E+00
  1      304.0849815  41 247.479E+00
  1      305.3078542  45 247.479E+00
  1      305.7464840  47  30.654E+00
  1      306.4272140  40  30.654E+00
  1      307.5157742  42  30.654E+00
  1      307.5481850  44  30.654E+00
  1      308.0538995  54 188.249E+00
  1      309.4142837  45 188.249E+00
  1      309.7407995  42 188.249E+00
  1      309.8368043  43 188.249E+00
  1      310.9558583  51  66.729E+00
  1      313.1014632  42   0.000E+00
  1      313.1653657  41   0.000E+00
  1      314.8610263  50 169.200E+00
  1      315.0313643  43 169.200E+00
  1      315.1208443  45 520.057E-03
  1      315.3034260  41 520.057E-03
  1      315.5375440  49 129.260E+00
  1      316.4498713  44 129.260E+00
  1      316.8507700  57 895.137E+00
  1      317.5699472  45   0.000E+00
  1      318.7954210  41   0.000E+00
  1      320.9337162  53 165.696E+00
  1      320.9541420  43 165.696E+00
  1      321.7327343  55 297.072E+00
  1      322.7972097  65  10.251E+03
  1      323.1635145  39  10.251E+03
  1      324.3531127  42  10.251E+03
  1      324.4174355  43   0.000E+00
  1      324.4891800  46   5.091E+00
  1      325.0500315  42   5.091E+00
  1      325.0900260  43   5.091E+00
  1      325.5367300  45   5.091E+00
  1      326.5674618  43   5.091E+00
  1      326.6925695  56 553.538E+00
  1      327.1829988  43 553.538E+00
  1      327.2429907  43 553.538E+00
  1      327.4297190  43 553.538E+00
  1      327.6928035  40 553.538E+00
  1      328.5846773  51 169.916E+00
  1      328.6004715  45  16.757E+00
  1      328.9154577  41  16.757E+00
  1      329.1775953  50 179.421E+00
  1      330.3593275  42 179.421E+00
  1      330.4536053  49  85.170E+00
  1      330.8062918  53 335.883E+00
  1      331.0214393  42 335.883E+00
  1      332.1701375  46   3.422E+00
  1      332.2660502  46 676.837E-03
  1      332.3085317  48  21.000E+00
  1      333.2897550  50   5.742E+00
  1      333.8750435  55 853.905E+00
  1      334.3819985  41 853.905E+00
  1      334.7446650  53 268.046E+00
  1      335.5514788  50   4.615E+00
  1      336.1762670  57 474.838E+00
  1      336.6912772  51   5.750E+00
  1      336.8828952  49  44.657E+00
  1      337.9133460  44  44.657E+00
  1      338.9466073  43   0.000E+00
  1      339.0161177  53 230.921E+00
  1      339.8565080  57 470.689E+00
  1      340.0960968  40 470.689E+00
  1      340.5083368  62   2.848E+03
  1      340.7052520  55 141.679E+00
  1      343.4206478  44   0.000E+00
  1      343.5166398  40   0.000E+00
  1      344.3563235  55 413.854E+00
  1      345.1627418  42 413.854E+00
  1      345.3394687  44 413.854E+00
  1      345.6317995  43 413.854E+00
  1      345.7275203  59 987.351E+00
  1      346.7522647  45 987.351E+00
  1      347.9108018  44 987.351E+00
  1      347.9429953  44 987.351E+00
  1      349.0022323  47   8.136E+00
