C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-4\trx_50_R10_4_w_AE.DTA
MISTRAS-2001 (r) Location Version 
  1      297.2437970  43  96.751E+00
  1      297.3076797  41  96.751E+00
  1      297.7010388  42  96.751E+00
  1      298.3643235  51   4.184E+00
  1      298.4605982  40   4.184E+00
  1      299.1342548  43   4.184E+00
  1      300.5860500  42   4.184E+00
  1      301.3077472  52 273.764E+00
  1      302.8726370  42 273.764E+00
  1      302.9689178  42 273.764E+00
  1      303.0645990  55 674.388E+00
  1      303.4669870  53 313.499E+00
  1      305.3413792  53 258.200E+00
  1      305.7453155  51  84.153E+00
  1      305.8597777  51 218.121E+00
  1      306.3043012  44 218.121E+00
  1      307.4237645  43 218.121E+00
  1      308.2399735  49   2.471E+00
  1      308.5422245  43   2.471E+00
  1      309.5626925  43   2.471E+00
  1      309.5709340  49 143.671E+00
  1      310.7097700  43   0.000E+00
  1      311.6309073  62   2.083E+03
  1      311.8581723  41   2.083E+03
  1      314.1672175  42   0.000E+00
  1      315.1655482  43   0.000E+00
  1      316.3697730  57   1.034E+03
  1      317.4146847  52 114.071E+00
  1      317.4419243  44 114.071E+00
  1      319.4207620  45 114.071E+00
  1      319.6731500  53 179.309E+00
  1      320.1045090  49 105.710E+00
  1      320.1924700  51  64.111E+00
  1      320.8055078  49   2.348E+00
  1      321.9233522  46   1.634E+00
  1      321.9872843  42   1.634E+00
  1      322.3026688  46   8.918E+00
  1      323.1049250  44   8.918E+00
  1      323.9232953  50  49.789E+00
  1      324.2252015  43  49.789E+00
  1      325.9010613  47  40.499E+00
  1      325.9567662  73  21.044E+03
  1      328.7515580  42  21.044E+03
  1      328.8277503  60 781.891E+00
  1      329.8077222  39 781.891E+00
  1      330.7543235  43 781.891E+00
  1      330.8018340  52 240.169E+00
  1      330.8757233  42 240.169E+00
  1      332.1315750  42 240.169E+00
  1      332.6033473  50  51.538E+00
  1      333.1294403  43  51.538E+00
  1      334.1482895  43  51.538E+00
  1      335.2715368  48  44.290E+00
  1      336.5334252  69   9.004E+03
  1      336.5862618  49  19.958E+00
  1      336.5915847  77  46.463E+03
  1      336.8884420  44  46.463E+03
  1      337.9480825  57   1.048E+03
  1      338.2968590  52 111.593E+00
  1      338.7474373  44 111.593E+00
  1      338.9418602  45 111.593E+00
  1      339.8669000  43 111.593E+00
  1      340.1823298  52 158.888E+00
  1      340.3974593  44   0.000E+00
  1      340.6324437  55 339.924E+00
  1      341.0147615  43 339.924E+00
  1      341.1108180  42 339.924E+00
  1      341.2396048  54 715.388E+00
  1      342.1330890  40 715.388E+00
  1      342.1973827  41 715.388E+00
  1      343.2541075  42 715.388E+00
  1      343.2947500  46   3.741E+00
  1      343.3168625  45   1.117E-03
  1      343.3199145  49 231.044E+00
  1      343.5605597  64   4.613E+03
  1      344.6842380  52 114.626E+00
  1      344.7002743  60   2.020E+03
  1      344.7453745  72  16.509E+03
  1      344.8348873  44   0.000E+00
  1      345.5549470  40   0.000E+00
  1      346.6486060  42   0.000E+00
  1      346.9541342  61 995.587E+00
  1      347.8083722  55 408.967E+00
  1      347.8809038  58 675.389E+00
  1      348.5577345  49  93.872E+00
  1      348.6030498  52 129.296E+00
  1      348.8613925  41 129.296E+00
  1      348.9256248  43 129.296E+00
  1      348.9580618  44   0.000E+00
  1      349.9823168  41   0.000E+00
  1      350.0460200  39   0.000E+00
  1      350.0785435  42   0.000E+00
  1      351.1309857  40   0.000E+00
  1      351.2270962  43   0.000E+00
  1      351.3395745  48  16.020E+00
  1      351.9041070  47 112.024E+00
  1      352.2241418  44 112.024E+00
  1      352.6530700  47  85.758E+00
  1      352.7683623  57 448.341E+00
  1      353.3935047  50  39.889E+00
  1      354.1091722  45  39.889E+00
  1      355.4694407  47  11.967E+00
  1      355.7174775  46  15.441E+00
  1      356.7627273  43  15.441E+00
  1      357.4676070  53 256.797E+00
  1      357.9886128  41 256.797E+00
  1      359.0096060  41 256.797E+00
  1      359.0739238  39 256.797E+00
  1      359.1058030  40 256.797E+00
  1      359.6149295  49 113.846E+00
  1      359.6764788  53 147.993E+00
  1      360.6803040  51 129.767E+00
  1      361.1070762  50   5.122E+00
  1      361.1370595  65   6.925E+03
  1      361.2830452  43   6.925E+03
  1      362.2452450  55 327.249E+00
  1      362.3035562  49  45.656E+00
  1      362.4011690  50   4.856E+00
  1      362.6963298  48  49.837E+00
  1      363.5212062  44  49.837E+00
  1      363.5696545  49 143.224E+00
  1      364.1251065  63   2.026E+03
  1      364.2817740  52 155.184E+00
  1      364.6204725  42 155.184E+00
  1      364.6403072  45   2.641E+00
  1      364.6844420  41   2.641E+00
  1      365.7781883  43   0.000E+00
  1      366.3689508  47  11.983E+00
  1      367.0041303  43  11.983E+00
  1      367.1628192  53  37.545E+00
  1      368.0012157  43  37.545E+00
  1      369.8973803  46  12.968E+00
  1      370.1357860  66   4.431E+03
  1      371.3991572  43   4.431E+03
  1      371.4948870  41   4.431E+03
  1      371.8350100  53 375.941E+00
  1      371.8658713  57 622.275E+00
  1      371.9282850  66   5.766E+03
  1      372.3597190  55 399.787E+00
  1      373.1891610  52  36.204E+00
  1      373.7465183  44  36.204E+00
  1      375.4973020  49  41.568E+00
  1      375.7554125  51  38.513E+00
  1      376.8528688  43  38.513E+00
  1      377.9213238  50  32.610E+00
  1      378.1022468  43  32.610E+00
  1      378.1280167  48  17.796E+00
  1      378.5394058  62   2.599E+03
  1      378.6038520  51  27.483E+00
  1      378.8637310  49  34.257E+00
  1      378.9927415  56 350.289E+00
  1      379.1411455  50 135.402E+00
  1      379.2217177  42   0.000E+00
  1      379.2602245  65   4.393E+03
  1      379.6376032  54 206.299E+00
  1      379.8782928  52 234.942E+00
  1      380.3912363  56 353.835E+00
  1      380.3971138  54 247.496E+00
  1      380.6376368  65   6.343E+03
  1      381.9819635  44   6.343E+03
  1      382.2523842  46  13.062E+00
  1      382.5004690  49  40.792E+00
  1      383.0127778  50  21.710E+00
  1      383.1099375  50 141.911E+00
  1      383.5768248  48  51.852E+00
  1      383.5955952  62   2.626E+03
  1      383.7608823  42   2.626E+03
  1      384.2628095  52 170.206E+00
  1      384.4582502  49  25.794E+00
  1      384.6987317  43  25.794E+00
  1      384.8873900  42  25.794E+00
  1      384.9518782  41  25.794E+00
  1      384.9836903  43  25.794E+00
  1      385.0184510  53 273.724E+00
  1      385.2708085  61   2.203E+03
  1      385.6038943  54 185.457E+00
  1      385.8637253  52  68.890E+00
  1      386.5942405  48 859.872E-03
  1      386.8635408  59   1.299E+03
  1      387.2116795  48 100.468E+00
  1      387.6254497  50  56.423E+00
  1      388.2380960  45   2.951E+00
  1      388.6077890  47   1.107E+00
  1      389.0337078  47  13.814E+00
  1      390.3214820  54 314.586E+00
  1      390.5224733  44 314.586E+00
  1      390.5867815  40 314.586E+00
  1      390.7092615  59 356.916E+00
  1      391.0674345  51  40.785E+00
  1      391.1029045  53 125.403E+00
  1      391.5279273  50  92.305E+00
  1      391.6731418  49   7.874E+00
  1      391.7055292  41   7.874E+00
  1      391.8398783  51  17.095E+00
  1      392.1662035  46   3.364E+00
  1      392.2373035  61 823.734E+00
  1      392.7234280  44 823.734E+00
  1      392.7377818  45   2.953E+00
  1      392.9700833  48  25.862E+00
  1      393.4786568  51  54.574E+00
  1      393.7114967  49 103.278E+00
  1      394.8648755  49  97.384E+00
  1      395.0348363  41  97.384E+00
  1      395.0987810  42  97.384E+00
  1      395.6582082  60   1.672E+03
  1      395.9867963  44   1.672E+03
  1      396.1209825  44   1.672E+03
  1      397.2788063  42   1.672E+03
  1      397.5069960  47  93.912E+00
  1      397.5337225  51 124.327E+00
  1      397.7602435  42   0.000E+00
  1      397.7871467  62   1.956E+03
  1      397.8472465  47  55.004E+00
  1      398.0299197  54 283.362E+00
  1      398.1799510  50  93.494E+00
  1      398.1831065  48 171.061E+00
  1      398.4872550  51  77.223E+00
  1      398.4999833  57 777.791E+00
  1      398.8628510  50  83.195E+00
  1      401.1388995  63   2.928E+03
  1      401.1815608  55 158.894E+00
  1      401.3428593  49  43.188E+00
  1      401.5447435  64   1.774E+03
  1      401.7379097  43   1.774E+03
  1      401.9817860  51 220.158E+00
  1      402.4709975  52  35.539E+00
  1      402.4793065  54  88.890E+00
  1      402.9048208  42  88.890E+00
  1      403.0006818  40  88.890E+00
  1      403.2118468  67   5.815E+03
  1      404.0889443  39   5.815E+03
  1      404.1213052  41   5.815E+03
  1      404.3255952  58   1.226E+03
  1      404.4260625  44   1.226E+03
  1      404.4334425  55 473.627E+00
  1      404.5777463  48  14.787E+00
  1      405.0578132  55 150.892E+00
  1      405.2401218  48  12.736E+00
  1      405.2577988  53  68.526E+00
  1      405.3639875  53 408.521E+00
  1      405.4498880  48  36.453E+00
  1      405.6349897  50  81.740E+00
  1      405.6700055  47  11.694E+00
  1      406.0851505  53 417.299E+00
  1      406.2381045  42 417.299E+00
  1      406.2422368  56 502.498E+00
  1      406.4006387  51  87.140E+00
  1      406.7136035  51  76.111E+00
  1      407.3568665  38  76.111E+00
  1      407.6112788  54 223.631E+00
  1      407.6942952  50  94.742E+00
  1      407.7063375  54 369.142E+00
  1      407.8140502  47  10.907E+00
  1      408.5064975  50   2.877E+00
  1      408.8504150  46  15.698E+00
  1      409.0255732  50  16.658E+00
  1      409.4135763  52 177.260E+00
  1      409.6262140  44   0.000E+00
  1      409.8102482  58   1.091E+03
  1      410.6719805  46   8.974E+00
  1      410.7636867  43   8.974E+00
  1      410.8621617  44   8.974E+00
  1      411.4601707  52 262.569E+00
  1      411.8671993  39 262.569E+00
  1      411.9197270  49  74.054E+00
  1      412.9984548  40  74.054E+00
  1      413.3235747  52 310.568E+00
  1      414.2657508  50  99.489E+00
  1      414.3092342  53 152.243E+00
  1      414.5232475  50  96.248E+00
  1      414.6009927  50  76.727E+00
  1      414.7784893  52  83.517E+00
  1      415.0820655  51  14.017E+00
  1      415.2383982  42  14.017E+00
  1      415.7338923  51 108.785E+00
  1      417.1807245  59   1.185E+03
  1      417.2725767  65   2.915E+03
  1      418.6626285  43   2.915E+03
  1      418.7265565  41   2.915E+03
  1      418.7589448  42   2.915E+03
  1      419.0611973  48  15.352E+00
  1      419.1245937  72  29.876E+03
  1      419.2223870  45  29.876E+03
  1      419.6374017  54 149.280E+00
  1      419.8449915  40 149.280E+00
  1      420.2248242  46  62.882E+00
  1      420.4431340  47  22.086E+00
  1      420.6132637  54 102.343E+00
  1      420.9105882  42 102.343E+00
  1      421.9428972  58   1.365E+03
  1      422.0173082  51 225.842E+00
  1      423.1547498  42 225.842E+00
  1      423.7630035  61   1.752E+03
  1      424.2744222  42   1.752E+03
  1      425.3552935  47  45.978E+00
  1      425.3884137  57 247.196E+00
  1      425.3949140  46   1.764E+00
  1      425.5508408  56 583.459E+00
  1      426.2656520  52 249.468E+00
  1      426.5121370  44 249.468E+00
  1      426.6696157  63   4.522E+03
  1      427.1807738  55 529.215E+00
  1      427.3653335  51  43.889E+00
  1      427.6291385  43   0.000E+00
  1      427.6587988  52 147.874E+00
  1      427.6928438  43   0.000E+00
  1      427.8382340  45   0.000E+00
  1      427.8637575  61   1.273E+03
  1      428.3613470  52 364.213E+00
  1      428.6149105  47  21.495E+00
  1      428.9806950  53 109.176E+00
  1      429.3125320  51 103.020E+00
  1      429.8048975  48  66.345E+00
  1      429.8986555  50 111.820E+00
  1      429.9093138  41 111.820E+00
  1      429.9730212  42 111.820E+00
  1      430.3357077  48  32.358E+00
  1      430.3979417  44  32.358E+00
  1      430.4971288  52  63.716E+00
  1      431.1127687  44  63.716E+00
  1      431.3583085  45   0.000E+00
  1      431.5204668  51  91.811E+00
  1      431.7179540  44  91.811E+00
  1      431.7975750  46   1.089E+00
  1      431.8035633  76  26.843E+03
  1      431.9658695  51  47.162E+00
  1      432.0421785  45  47.162E+00
  1      432.1327597  44  47.162E+00
  1      432.3775305  47  24.116E+00
  1      432.6287340  59   1.639E+03
  1      432.9570595  47   9.999E+00
  1      433.1368993  52 161.757E+00
  1      433.1548320  47  40.509E+00
  1      433.2526075  48   2.169E+00
  1      433.6482340  57 671.458E+00
  1      433.7609015  56 746.647E+00
  1      434.1280752  49  55.127E+00
  1      434.4023778  49   2.475E+00
  1      434.4288868  48  53.981E+00
  1      434.4810030  60 840.591E+00
  1      434.5784870  45   0.000E+00
  1      435.0694165  47 727.670E-03
  1      435.3148978  47  58.107E+00
  1      435.5920843  43  58.107E+00
  1      435.7671418  45  58.107E+00
  1      436.2707090  44   0.000E+00
  1      436.3608532  45   0.000E+00
  1      436.8677965  45   6.374E+00
  1      436.9406230  52  30.737E+00
  1      437.1928205  43  30.737E+00
  1      438.0045955  50  44.062E+00
  1      438.8734677  41  44.062E+00
  1      439.2290020  55  63.782E+00
  1      439.4934110  49  76.865E+00
  1      440.4016325  60 461.523E+00
  1      440.4588470  48   3.687E+00
  1      440.6880997  51 160.484E+00
  1      441.1505785  43 160.484E+00
  1      441.2706245  52 123.259E+00
  1      441.3047620  62 727.961E+00
  1      441.7223420  48  22.439E+00
  1      442.0987217  48   5.336E+00
  1      442.3332418  43   5.336E+00
  1      442.8541712  49  73.900E+00
  1      443.0356438  44  73.900E+00
  1      443.4520882  43  73.900E+00
  1      443.4599700  50 174.835E+00
  1      443.8368542  55 198.181E+00
  1      444.5725208  43 198.181E+00
  1      444.7200463  46  22.766E+00
  1      444.8663037  51 154.027E+00
  1      444.9128578  56 656.290E+00
  1      445.5948418  41 656.290E+00
  1      445.7847650  49  76.967E+00
  1      445.8662315  44  76.967E+00
  1      446.5390675  53 268.489E+00
  1      446.6612012  52 128.357E+00
  1      446.6959342  52  76.922E+00
  1      447.2077547  53 116.866E+00
  1      447.2427665  77  74.805E+03
  1      447.9517652  49   9.474E+00
  1      449.1186892  43   9.474E+00
  1      449.5745133  53 134.364E+00
  1      449.6612048  48  24.002E+00
  1      449.6978737  52  76.806E+00
  1      449.7848945  78  71.687E+03
  1      449.8331775  51  84.477E+00
  1      449.9596175  45  84.477E+00
  1      450.0481055  50  31.360E+00
  1      450.1504535  43  31.360E+00
  1      450.2141445  41  31.360E+00
  1      450.4239835  71  10.950E+03
  1      450.4989770  45  10.950E+03
  1      450.6386900  54 430.543E+00
  1      450.7505135  63   3.271E+03
  1      451.0673763  48  21.837E+00
  1      451.3535785  42  21.837E+00
  1      451.4066840  45   3.822E+00
  1      451.4114523  51  53.289E+00
  1      451.4524780  50   8.682E+00
  1      451.4770193  46   3.768E+00
  1      452.0504155  54 332.995E+00
  1      452.4481058  67   7.318E+03
  1      452.5146413  42   0.000E+00
  1      453.2978385  49  30.668E+00
  1      453.5124303  43  30.668E+00
  1      454.1613985  46   9.851E+00
  1      454.3897902  53 258.908E+00
  1      454.4066215  46  29.129E+00
  1      454.6716947  41  29.129E+00
  1      454.8142008  55 545.053E+00
  1      454.9828983  47   8.130E+00
  1      455.3678963  51 139.222E+00
  1      455.4688758  53 142.322E+00
  1      455.7222342  49  60.179E+00
  1      455.8541590  43   0.000E+00
  1      456.0662218  58 399.715E+00
  1      456.2175490  56 624.669E+00
  1      456.2219048  49  65.729E+00
  1      456.3871030  49  58.919E+00
  1      456.3909780  52 201.600E+00
  1      456.5174905  57 230.094E+00
  1      456.5222615  58   1.265E+03
  1      456.7212207  50 104.368E+00
  1      456.9466068  40 104.368E+00
  1      457.8452537  55 194.603E+00
  1      458.1396020  45 194.603E+00
  1      458.4429333  47 108.228E+00
  1      458.5033840  56 408.120E+00
  1      459.1692978  50  97.947E+00
  1      459.1982890  53 148.205E+00
  1      459.2354725  49  87.868E+00
  1      460.6337815  51  26.543E+00
  1      460.6728323  59 754.320E+00
  1      460.8497977  48   2.431E+00
  1      462.1609355  56 657.368E+00
  1      462.4246773  55  79.035E+00
  1      462.5125910  44  79.035E+00
  1      462.5472267  61   1.739E+03
  1      462.6724848  38   1.739E+03
  1      463.0681115  46   9.868E+00
  1      463.1630773  81 159.638E+03
  1      463.4493620  46  19.783E+00
  1      463.6273428  42  19.783E+00
  1      463.6307518  52  10.956E+00
  1      463.6952357  40  10.956E+00
  1      464.0746890  54 211.003E+00
  1      464.5377730  49   3.366E+00
  1      464.7483555  43   3.366E+00
  1      464.8123038  45   1.302E+00
  1      464.8320857  44   0.000E+00
  1      464.9438177  53 227.953E+00
  1      465.3391772  69  15.522E+03
  1      465.3984915  47  23.565E+00
  1      465.9941090  42  23.565E+00
  1      466.7954330  52  77.468E+00
  1      466.8356760  46  34.700E+00
  1      466.8727172  46  55.027E+00
  1      467.0915023  42  55.027E+00
  1      467.1982982  52 229.758E+00
  1      467.4305815  54 117.183E+00
  1      467.4422560  45   0.000E+00
  1      467.8758975  52  36.834E+00
  1      468.1616737  51 215.234E+00
  1      468.7589018  46  15.072E+00
  1      469.4172888  58   1.029E+03
  1      469.4415830  49  70.388E+00
  1      469.5351775  48  74.568E+00
  1      469.8934745  53 367.826E+00
  1      469.8970327  51 128.933E+00
  1      470.1731705  47  25.808E+00
  1      470.2899865  48   5.900E+00
  1      470.3307835  48  23.924E+00
  1      470.4967502  42   0.000E+00
