C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-10\trx_10_R10_10_w.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Fri Nov 13 09:26:57 2015

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1      111.7279480  45   6.723E+00
  1      111.7378848  47   8.593E+00
  1      111.7512603  45   0.000E+00
  1      111.7745700  45   0.000E+00
  1      111.7912563  45   0.000E+00
  1      111.7945670  47   7.757E+00
  1      111.8112538  45   0.000E+00
  1      111.8278158  46   8.593E+00
  1      111.8445020  46  38.628E+00
  1      111.8545605  46   4.032E+00
  1      111.8878093  47  12.484E+00
  1      111.9078080  46   3.468E+00
  1      111.9244938  45 727.297E-03
  1      111.9378653  45  66.071E+00
  1      111.9545503  46   6.662E+00
  1      111.9677995  47  13.482E+00
  1      111.9844860  46   4.717E+00
  1      111.9978580  45   2.710E+00
  1      112.0177355  46   8.323E+00
  1      112.0277925  47   8.926E+00
  1      112.0444790  46   7.291E+00
  1      112.0577330  46 109.744E+00
  1      112.0744175  45   0.000E+00
  1      112.0877870  46   5.615E+00
  1      112.1044743  45   5.615E+00
  1      112.1177250  46  10.228E+00
  1      112.1344103  45   4.621E+00
  1      112.1477810  46   6.231E+00
  1      112.1777178  47  15.453E+00
  1      112.1844665  45   0.000E+00
  1      112.1977145  47  17.429E+00
  1      112.2144008  47   9.404E+00
  1      112.2310870  46   6.387E+00
  1      112.2411490  45   0.000E+00
  1      112.2543968  46   8.584E+00
  1      112.2710828  46   8.175E+00
  1      112.2943935  45   8.175E+00
  1      112.3110808  45 704.208E-03
  1      112.3143918  46   4.364E+00
  1      112.3343890  46   7.274E+00
  1      112.3443275  46   4.807E+00
  1      112.3710732  45   4.146E+00
  1      112.3743848  46   6.450E+00
  1      112.4143813  45   1.391E+00
  1      112.4176918  46   6.404E+00
  1      112.4376905  45   2.028E+00
  1      112.4476298  46   6.932E+00
  1      112.4676258  47  12.008E+00
  1      112.4776870  45 664.734E-03
  1      112.5009995  45 664.734E-03
  1      112.5076228  46   7.015E+00
  1      112.5276205  47  11.214E+00
  1      112.5409948  46   4.464E+00
  1      112.5643058  45   0.000E+00
  1      112.5676160  46   7.168E+00
  1      112.5843043  45   0.000E+00
  1      112.5975523  46  12.300E+00
  1      112.6175508  46   8.245E+00
  1      112.6276095  46   8.420E+00
  1      112.6409848  46   5.465E+00
  1      112.6575475  46   4.913E+00
  1      112.6775448  46  10.915E+00
  1      112.6942313  45  10.915E+00
  1      112.7175398  46  10.432E+00
  1      112.7375380  46  11.493E+00
  1      112.7575355  46  11.764E+00
  1      112.7709103  45   0.000E+00
  1      112.7775335  46   6.405E+00
  1      112.7975308  46   6.978E+00
  1      112.8074743  45   6.978E+00
  1      112.8375275  45   3.369E+00
  1      112.8474678  45   5.095E+00
  1      112.8674665  45   2.107E+00
  1      112.8874633  47  10.279E+00
  1      112.9074610  46   7.310E+00
