C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-5\trx_50_R10_5_w_AE.DTA
MISTRAS-2001 (r) Location Version 
  1       11.5554295  47  14.838E+00
  1       11.5753823  46  38.470E+00
  1       11.5821798  45  38.470E+00
  1       11.6053635  46  30.526E+00
  1       11.6153773  46   9.011E+00
  1       11.6287980  46   9.011E+00
  1       11.6421252  45   0.000E+00
  1       11.6653122  45  30.382E+00
  1       11.6752948  47  13.331E+00
  1       11.6952920  47  13.537E+00
  1       11.7053068  45  13.537E+00
  1       11.7253038  45   6.773E+00
  1       11.7352435  46  37.278E+00
  1       11.7552397  46   7.368E+00
  1       11.7652223  46   9.417E+00
  1       11.7852198  46   9.358E+00
  1       11.7952358  45   3.413E+00
  1       11.8252150  46   8.380E+00
  1       11.8551510  46  10.152E+00
  1       11.8651680  45 709.981E-03
  1       11.8751480  46   9.553E+00
  1       11.8951453  46  10.745E+00
  1       11.9151443  45 704.208E-03
  1       11.9550965  45 704.208E-03
  1       11.9685140  45 704.208E-03
  1       11.9850745  46   6.654E+00
  1       12.0050713  45   6.654E+00
  1       12.0150108  46   6.933E+00
  1       12.0350068  46  12.108E+00
  1       12.0550037  46  12.736E+00
  1       12.0750005  46   7.837E+00
  1       12.0949988  45   3.161E+00
  1       12.2148622  45   2.489E+00
  1       12.2548585  45   2.489E+00
  1       12.2748543  46   7.235E+00
  1       12.2847935  45   5.915E+00
  1       12.2948528  45   5.915E+00
  1       12.3247878  46   5.191E+00
  1       12.3447852  45   1.357E+00
  1       12.3947185  46   5.204E+00
  1       12.4147153  46   4.335E+00
  1       12.4347120  46   7.354E+00
  1       12.4547093  45   5.447E+00
  1       12.4747073  45 715.753E-03
  1       12.6145685  45 715.753E-03
  1       12.7744268  45 756.717E-03
  1       14.4630508  45 756.717E-03
  1       14.5829140  45   2.687E+00
  1       14.5863510  45 733.069E-03
  1       14.6029110  46   2.589E+00
  1       14.6263458  45   1.956E+00
  1       14.6463432  45   1.956E+00
  1       14.6528435  46   9.376E+00
  1       14.6728410  46  13.136E+00
  1       14.6928378  46  11.866E+00
  1       14.6962765  45   2.448E+00
  1       14.7128338  47  21.190E+00
  1       14.7262120  45   3.369E+00
  1       14.7427720  45   7.537E+00
  1       14.7595815  45   5.082E+00
  1       14.7727090  45   5.115E+00
  1       14.7927048  46  10.816E+00
  1       14.8027655  45   0.000E+00
  1       14.8161403  46   6.265E+00
  1       14.8295133  45   6.265E+00
  1       14.8526975  45   6.297E+00
  1       14.8594463  46  11.334E+00
  1       14.8761315  46   8.244E+00
  1       14.8926937  45   2.522E+00
  1       14.9060680  46   6.833E+00
  1       14.9226267  47  18.365E+00
  1       14.9394400  45   1.324E+00
  1       14.9493748  46  11.011E+00
  1       14.9660595  46  13.205E+00
  1       14.9794345  45  13.205E+00
  1       14.9959955  46   6.584E+00
  1       15.0093677  46   7.897E+00
  1       15.0260540  46  75.855E+00
  1       15.0424915  46  12.911E+00
  1       15.0559895  46   5.509E+00
  1       15.0725470  47  18.897E+00
  1       15.0892353  46  11.919E+00
  1       15.1024837  46  13.996E+00
  1       15.1159835  45   2.433E+00
  1       15.1324185  47 170.019E+00
  1       15.1492292  46   8.399E+00
  1       15.1624775  46   8.505E+00
  1       15.1791653  46  73.645E+00
  1       15.1924115  46  11.697E+00
  1       15.2060370  46   3.602E+00
  1       15.2223490  46  12.512E+00
  1       15.2391567  46  15.425E+00
  1       15.2522840  46 174.124E+00
  1       15.2690932  46   9.174E+00
  1       15.3157140  45   3.268E+00
  1       15.3290870  45   2.470E+00
  1       15.3457735  45   2.470E+00
  1       15.3590230  45  68.414E+00
  1       15.3790200  45   2.732E+00
  1       15.3922667  46 148.601E+00
  1       15.4056410  46  14.779E+00
  1       15.4190155  45   2.692E+00
  1       15.4422020  45   2.370E+00
  1       15.4521385  45  81.450E+00
  1       15.4856330  45  81.450E+00
  1       15.4921322  46  18.455E+00
  1       15.5121298  45   8.623E+00
  1       15.5257548  46   2.595E+00
  1       17.3704552  46   3.158E+00
  1       17.4104505  45   3.158E+00
  1       17.4438230  46   3.288E+00
  1       17.4603835  46   3.755E+00
  1       17.4903185  46  11.602E+00
  1       17.5103153  47  13.699E+00
  1       17.5303132  46   3.293E+00
  1       17.5703083  45   5.181E+00
  1       17.6002453  45   4.129E+00
  1       17.6036815  45   4.129E+00
  1       17.6202423  46   4.923E+00
  1       17.6402385  46   8.592E+00
  1       17.6501787  46   7.399E+00
  1       17.6701750  46  10.687E+00
  1       17.6901725  46   9.203E+00
  1       17.7101690  46  11.761E+00
  1       17.7301680  45   1.408E+00
  1       17.7401070  46   4.896E+00
  1       17.7601025  46   9.831E+00
  1       17.7635410  45   9.831E+00
  1       17.7801003  46   9.885E+00
  1       17.8100383  46   3.507E+00
  1       17.8300340  46  12.699E+00
  1       17.8334725  45  12.699E+00
  1       17.8500320  46   9.832E+00
  1       17.8700285  46   7.998E+00
  1       17.8799688  46   7.701E+00
  1       17.8999650  47  14.005E+00
  1       17.9199623  46  12.971E+00
  1       17.9233995  46   7.431E+00
  1       17.9399595  47  13.609E+00
  1       17.9599572  45   4.811E+00
  1       17.9698968  46  11.614E+00
  1       17.9898930  47  17.914E+00
  1       18.0098910  46  11.284E+00
  1       18.0133287  45  11.284E+00
  1       18.0298878  46  11.023E+00
  1       18.0498855  46   8.340E+00
  1       18.0598242  46   9.966E+00
  1       18.0766345  45   0.000E+00
  1       18.0998190  46  12.356E+00
  1       18.1097603  46   5.999E+00
  1       18.1198173  45   5.999E+00
  1       18.1497155  47  50.806E+00
  1       18.1697135  46  47.568E+00
  1       18.1831280  45   2.535E+00
  1       18.1897095  46  47.931E+00
  1       18.2031235  45   7.636E+00
  1       18.2196858  46   6.138E+00
  1       18.2396808  46  13.608E+00
  1       18.2496230  45 670.320E-03
  1       18.2664308  44 670.320E-03
  1       18.2830738  45 670.320E-03
  1       18.2930528  46   7.768E+00
  1       18.3096120  46  15.205E+00
  1       18.3229900  45  15.205E+00
  1       18.3363617  45   3.136E+00
  1       18.3595457  46  14.912E+00
  1       18.3695625  46  12.631E+00
  1       18.3829390  46  49.336E+00
  1       18.3995010  46  50.335E+00
  1       18.4129185  46  31.883E+00
  1       18.4294778  47  37.637E+00
  1       18.4494750  47  17.959E+00
  1       18.4728662  46   3.083E+00
  1       18.4894265  47  60.161E+00
  1       18.5028453  46  12.632E+00
  1       18.5194052  47  36.777E+00
  1       18.5394030  47  34.832E+00
  1       18.5493425  47  83.116E+00
  1       18.5661507  46   8.550E+00
  1       18.5793530  46  49.599E+00
  1       18.5960883  45  49.599E+00
  1       18.6093328  47  22.614E+00
  1       18.6261448  45   0.000E+00
  1       18.7026533  46  48.426E+00
  1       18.7160742  45  48.426E+00
  1       18.7326362  46   7.167E+00
  1       18.7460088  45   7.167E+00
  1       18.7691490  47  46.984E+00
  1       18.7825708  45   1.369E+00
  1       18.7926287  45   1.369E+00
  1       18.8091408  46  49.227E+00
  1       18.8225630  47  18.558E+00
  1       18.8359373  45   3.896E+00
  1       18.8591213  47  15.363E+00
  1       18.8658728  45  15.363E+00
  1       18.8825563  46   4.141E+00
  1       18.8991180  45   4.671E+00
  1       18.9124912  46   7.466E+00
  1       18.9290513  47  14.513E+00
  1       18.9490493  47  15.565E+00
  1       18.9558000  46   5.043E+00
  1       18.9757978  46   2.744E+00
  1       18.9989830  46  10.874E+00
  1       19.0024192  46   9.449E+00
  1       19.0189802  47  13.835E+00
  1       19.0389787  46   3.479E+00
  1       19.0523535  46   6.088E+00
  1       19.0689163  45   6.088E+00
  1       19.0889133  45   3.161E+00
  1       19.1089112  44   3.161E+00
  1       20.2278595  45   3.420E+00
  1       20.2478563  45   5.155E+00
  1       20.2977902  46   8.905E+00
  1       20.3177865  46   6.676E+00
  1       20.3377842  46   2.722E+00
  1       20.3412202  45   2.722E+00
  1       20.3577810  46   2.727E+00
  1       20.3711568  45   0.000E+00
  1       20.3877165  46   8.580E+00
  1       20.4077140  46  13.792E+00
  1       20.4277110  46   6.524E+00
  1       20.4376505  46   8.772E+00
  1       20.4476615  46   4.126E+00
  1       20.4776435  46  14.038E+00
  1       20.4976420  46   5.252E+00
  1       20.5075822  45   2.566E+00
  1       20.5210770  45   2.566E+00
  1       20.5375905  45   2.566E+00
  1       20.5510118  45   3.241E+00
  1       20.5675708  47  18.075E+00
  1       20.5875685  47  13.334E+00
  1       20.5975098  45   5.895E+00
  1       20.6143170  45   5.895E+00
  1       20.6275173  46   9.583E+00
  1       20.6409385  46   9.249E+00
  1       20.6574987  47  14.865E+00
  1       20.6708750  46   7.909E+00
  1       20.6874345  47  15.369E+00
  1       20.7008843  46  10.670E+00
  1       20.7174458  46   5.546E+00
  1       20.7341805  45   2.589E+00
  1       20.7474280  46  33.065E+00
  1       20.7608045  45   5.010E+00
  1       20.7773622  47  19.378E+00
  1       20.7941750  45   0.000E+00
  1       20.8072997  46  79.857E+00
  1       20.8207940  46  13.922E+00
  1       20.8373110  46  43.456E+00
  1       20.8507310  46   8.907E+00
  1       20.8672905  48  22.164E+00
  1       20.8872880  47  19.220E+00
  1       20.8940392  46   5.204E+00
  1       20.9140358  46   6.858E+00
  1       20.9272405  46  40.473E+00
  1       20.9606552  46   6.373E+00
  1       20.9772168  46   3.583E+00
  1       20.9972150  45   2.498E+00
  1       21.0071525  46  67.184E+00
  1       21.0271485  46  12.100E+00
  1       21.0371638  46  15.451E+00
  1       21.0571623  46   5.635E+00
  1       21.0671458  45   2.688E+00
  1       21.0870990  46   5.942E+00
  1       21.0970800  46  10.981E+00
  1       21.1170773  46   8.282E+00
  1       21.1270170  46  59.423E+00
  1       21.1470150  45  60.937E+00
  1       21.1604680  45   0.000E+00
  1       21.1870080  46  11.005E+00
  1       21.2169440  46   3.556E+00
  1       21.2369410  46   4.173E+00
  1       21.2469575  46   7.980E+00
  1       21.3268678  45   7.396E+00
  1       21.3468655  46   6.149E+00
  1       21.3668638  45   6.149E+00
  1       21.5067243  46   6.385E+00
  1       21.5766562  44   6.385E+00
  1       21.6465850  45   6.385E+00
  1       21.6865787  45   2.067E+00
  1       23.6248645  46   3.499E+00
  1       23.6516120  45   3.499E+00
  1       23.6648585  45   2.447E+00
  1       23.6782315  46  11.530E+00
  1       23.6947945  45   0.000E+00
  1       23.7147910  46   7.902E+00
  1       23.7247303  46   2.694E+00
  1       23.7347898  45   0.000E+00
  1       23.7647232  46  15.783E+00
  1       23.7847200  46  15.018E+00
  1       23.8047195  45   7.189E+00
  1       23.8081558  46  11.155E+00
  1       23.8247172  45   4.626E+00
  1       23.8380907  46  12.284E+00
  1       23.8546523  46  11.465E+00
  1       23.8746487  47  16.611E+00
  1       23.8813993  45   4.654E+00
  1       23.8980847  45 670.320E-03
  1       23.9146445  46   5.506E+00
  1       23.9280188  46   6.886E+00
  1       23.9445782  47  18.988E+00
  1       23.9580785  45  18.988E+00
  1       23.9745160  46  82.429E+00
  1       23.9913240  46  12.001E+00
  1       24.0045718  46  14.358E+00
  1       24.0212588  46  12.763E+00
  1       24.0345065  47  19.945E+00
  1       24.0545048  46   9.433E+00
  1       24.0644422  47  83.292E+00
  1       24.0812535  46   7.714E+00
  1       24.0943803  46  73.240E+00
  1       24.1111875  46  14.131E+00
  1       24.1244345  46  17.688E+00
  1       24.1411243  45   3.425E+00
  1       24.1543710  46  14.725E+00
  1       24.1711817  45   0.000E+00
  1       24.1843073  47  14.720E+00
  1       24.1978025  46  11.361E+00
  1       24.2143640  46   3.539E+00
  1       24.2277388  46   8.480E+00
  1       24.2442985  47  15.722E+00
  1       24.2576755  46  76.422E+00
  1       24.2742355  47  16.174E+00
  1       24.2877313  46   9.883E+00
  1       24.3041708  46  81.540E+00
  1       24.3242905  46  11.324E+00
  1       24.3875980  46  73.219E+00
  1       24.4041580  46  13.313E+00
  1       24.4176575  46  66.069E+00
  1       24.4340928  47  87.334E+00
  1       24.4509025  46  12.626E+00
  1       24.4808385  46   3.614E+00
  1       24.4975228  46   9.958E+00
  1       24.5107730  46  10.185E+00
  1       24.5274590  46  73.360E+00
  1       24.5440185  47  18.959E+00
  1       24.5573945  46  76.877E+00
  1       24.5707658  46  11.967E+00
  1       24.5874513  46   7.600E+00
  1       24.6007023  45   4.550E+00
  1       24.6173877  45   3.275E+00
  1       24.6307608  45   1.352E+00
  1       24.6475725  45   1.928E+00
  1       24.6606953  46   5.956E+00
  1       24.6773800  45   4.532E+00
  1       24.6939407  45   5.085E+00
  1       24.7073150  46   8.560E+00
  1       24.7238763  46   7.323E+00
  1       24.7473123  45   7.323E+00
  1       24.7638713  45   6.300E+00
  1       26.7220635  45   6.300E+00
  1       26.7420610  44   6.300E+00
  1       26.7519985  45   6.300E+00
  1       26.8119908  46   4.368E+00
  1       26.8219305  45   2.432E+00
  1       26.8419270  46   7.000E+00
  1       26.8519848  46   7.491E+00
  1       26.8619237  46  10.689E+00
  1       26.8819200  47  16.308E+00
  1       26.9019190  46   6.265E+00
  1       26.9086690  45   3.112E+00
  1       26.9219160  46   9.118E+00
  1       26.9419138  46   2.829E+00
  1       26.9518517  47  15.003E+00
  1       26.9718483  47  16.772E+00
  1       26.9918458  47  16.876E+00
  1       27.0017865  45   3.528E+00
  1       27.0118432  46  11.531E+00
  1       27.0318410  46   6.984E+00
  1       27.0417802  47  15.113E+00
  1       27.0617765  46  13.978E+00
  1       27.0817745  47  16.439E+00
  1       27.0917153  46   3.437E+00
  1       27.1017718  47  13.272E+00
  1       27.1217712  45  13.272E+00
  1       27.1317082  47  12.761E+00
  1       27.1517060  46  10.543E+00
  1       27.1717028  46  10.214E+00
  1       27.1816425  46  12.316E+00
  1       27.2016388  47  15.119E+00
  1       27.2216358  47  21.484E+00
  1       27.2250755  46   5.635E+00
  1       27.2416335  47  15.181E+00
  1       27.2616313  46   8.020E+00
  1       27.2715710  46  11.400E+00
  1       27.2883810  45 653.562E-03
  1       27.3115638  47  19.345E+00
  1       27.3150028  46   6.623E+00
  1       27.3315620  47  17.247E+00
  1       27.3515598  47  12.779E+00
  1       27.3615000  46  11.496E+00
  1       27.3814968  46  13.809E+00
  1       27.4014938  47  17.281E+00
  1       27.4049325  45   0.000E+00
  1       27.4214545  46  44.099E+00
  1       27.4348702  46   3.453E+00
  1       27.4514280  47  13.135E+00
  1       27.4748620  46  11.431E+00
  1       27.4914228  46  12.240E+00
  1       27.5113823  46  44.875E+00
  1       27.5213597  46  11.052E+00
  1       27.5413558  48  22.391E+00
  1       27.5548125  45   2.576E+00
  1       27.5647927  46   7.694E+00
  1       27.5813123  47  52.084E+00
  1       27.5947293  45   4.017E+00
  1       27.6112905  46   7.668E+00
  1       27.6312877  47  12.812E+00
  1       27.6413055  46   6.189E+00
  1       27.6547205  46   9.557E+00
  1       27.7079698  44   9.557E+00
  1       27.7246515  46  10.812E+00
  1       27.7412120  47  20.695E+00
  1       27.7545907  45  20.695E+00
  1       27.7679605  45   7.159E+00
  1       27.7846463  45   7.159E+00
  1       27.8011615  47  54.559E+00
  1       27.8145800  47  18.581E+00
  1       27.8279525  46   9.834E+00
  1       27.8479507  45   1.967E+00
  1       27.8578870  46  12.253E+00
  1       27.8745285  46  40.479E+00
  1       27.8910897  46  41.823E+00
  1       27.9045103  46  11.720E+00
  1       27.9210685  48  27.962E+00
  1       27.9410665  47  23.027E+00
  1       27.9478180  46   9.437E+00
  1       27.9644595  46  38.395E+00
  1       27.9810185  47  48.931E+00
  1       27.9944367  47  16.522E+00
  1       28.0078108  45   6.604E+00
  1       28.0309948  48  23.159E+00
  1       28.0409370  45  93.298E+00
  1       28.0577425  46  10.774E+00
  1       28.0709900  47  15.160E+00
  1       28.0909423  46  36.087E+00
  1       28.1009267  47  19.285E+00
  1       28.1209233  47  20.317E+00
  1       28.1408763  47  39.900E+00
  1       28.1476728  46   5.890E+00
  1       28.1608730  46  35.137E+00
  1       28.1809168  46   6.427E+00
  1       28.1908560  46  13.320E+00
  1       28.2108530  46  13.973E+00
  1       28.2308510  46  11.307E+00
  1       28.2407918  46   5.792E+00
  1       28.2508485  46  10.719E+00
  1       28.2807840  46  11.415E+00
  1       28.2842228  45   2.760E+00
  1       28.3007820  46   8.231E+00
  1       28.3207793  46   7.679E+00
  1       28.3707153  44   7.679E+00
  1       28.3907125  45   0.000E+00
  1       29.4598525  46   7.267E+00
  1       29.4798490  46  12.928E+00
  1       29.4998468  46   4.807E+00
  1       29.5497808  46   7.878E+00
  1       29.5532168  46   6.472E+00
  1       29.5697778  46   6.677E+00
  1       29.5897743  46   7.941E+00
  1       29.5997137  46  11.295E+00
  1       29.6197115  46   8.395E+00
  1       29.6397080  47  15.826E+00
  1       29.6597045  47  18.620E+00
  1       29.6797020  47  14.241E+00
  1       29.6996998  46  11.183E+00
  1       29.7031380  45  11.183E+00
  1       29.7196975  46   8.935E+00
  1       29.7396492  45  32.354E+00
  1       29.7496323  47  17.337E+00
  1       29.7696295  47  16.476E+00
  1       29.7795710  45   7.464E+00
  1       29.7963783  46   9.432E+00
  1       29.8095815  46  37.388E+00
  1       29.8295780  46   3.748E+00
