C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R-10-15\trx_30_R10_15_w_AE.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Fri Jan 08 10:28:12 2016

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1       12.9669195  44   4.062E+00
  1       13.0834665  46   4.701E+00
  1       13.1733960  45   4.701E+00
  1       13.1833328  45   2.067E+00
  1       13.2033305  46   3.472E+00
  1       13.2067683  45   3.472E+00
  1       13.2233285  46   4.272E+00
  1       13.2368265  45   0.000E+00
  1       13.2533858  45   2.738E+00
  1       13.2667590  46  13.123E+00
  1       13.2833222  45 681.492E-03
  1       13.2966960  46  72.368E+00
  1       13.3132545  46  16.009E+00
  1       13.3332533  47  16.955E+00
  1       13.3468768  45   5.062E+00
  1       13.3566885  46  11.213E+00
  1       13.3700618  45   2.649E+00
  1       13.3867470  46  11.693E+00
  1       13.3999982  46  69.407E+00
  1       13.4166820  45  67.399E+00
  1       13.4300568  46   3.320E+00
  1       13.4466168  46  10.645E+00
  1       13.4599903  46   9.582E+00
  1       13.4766760  46   5.529E+00
  1       13.4931133  46  92.279E+00
  1       13.5066093  46  13.251E+00
  1       13.5199838  46  71.405E+00
  1       13.5365460  46   7.142E+00
  1       13.5499203  45  74.370E+00
  1       13.5666038  46  77.868E+00
  1       13.5864795  46 141.743E+00
  1       13.5965383  46  12.228E+00
  1       13.6099133  46   5.746E+00
  1       13.6264753  45   4.112E+00
  1       13.6399733  45 698.436E-03
  1       13.6565320  47  77.968E+00
  1       13.6699068  45 739.028E-03
  1       13.6864680  46  80.075E+00
  1       13.7030275  46 152.458E+00
  1       13.7174573  45 698.436E-03
  1       13.7329655  45  79.186E+00
  1       13.7464592  46  17.660E+00
  1       13.7630230  45  17.660E+00
  1       13.7765208  46  68.340E+00
  1       13.7897695  46   5.728E+00
  1       13.8064550  46   2.708E+00
  1       13.9028833  45   4.671E+00
  1       13.9196940  45   4.671E+00
  1       13.9928138  45   4.671E+00
  1       14.0063092  45   5.474E+00
  1       14.0562588  45   2.554E+00
  1       14.1963710  46   7.766E+00
  1       15.5851588  45   3.961E+00
  1       15.6017210  45   3.961E+00
  1       15.6316547  46   6.129E+00
  1       15.6516530  46   9.168E+00
  1       15.6716530  45   0.000E+00
  1       15.6850275  46   4.226E+00
  1       15.6916375  45   0.000E+00
  1       15.7150850  44   0.000E+00
  1       15.7215860  46   8.948E+00
  1       15.7350697  45   2.676E+00
  1       15.7615805  46   6.804E+00
  1       15.7650173  47  10.702E+00
  1       15.7815783  47   9.142E+00
  1       15.8015648  46  23.620E+00
  1       15.8115150  46   8.750E+00
  1       15.8250100  45   2.692E+00
  1       15.8415715  46   5.028E+00
  1       15.8549473  45   4.766E+00
  1       15.8815558  45 153.500E+00
  1       15.8949423  46 154.844E+00
  1       15.9115020  47  16.049E+00
  1       15.9248773  47  13.524E+00
  1       15.9414385  47  17.595E+00
  1       15.9549200  46  33.871E+00
  1       15.9714955  46   2.783E+00
  1       15.9848700  46 155.731E+00
  1       16.0014302  47  18.741E+00
  1       16.0182425  46   7.945E+00
  1       16.0414145  47  34.546E+00
  1       16.0481772  46   9.970E+00
  1       16.0648613  46   7.191E+00
  1       16.0813038  46 107.975E+00
  1       16.0947972  47  16.938E+00
